0,0,15
0,1,15
0,2,14
0,3,13
0,4,12
0,5,11
0,6,10
0,7,8
0,8,7
0,9,5
0,10,4
0,11,3
0,12,2
0,13,1
0,14,0
0,15,0
1,0,14
1,1,14
1,2,13
1,3,13
1,4,12
1,5,11
1,6,10
1,7,8
1,8,7
1,9,5
1,10,4
1,11,3
1,12,2
1,13,2
1,14,1
1,15,1
2,0,13
2,1,13
2,2,13
2,3,12
2,4,12
2,5,11
2,6,10
2,7,8
2,8,7
2,9,5
2,10,4
2,11,3
2,12,3
2,13,2
2,14,2
2,15,2
3,0,12
3,1,12
3,2,12
3,3,12
3,4,11
3,5,10
3,6,9
3,7,8
3,8,7
3,9,6
3,10,5
3,11,4
3,12,3
3,13,3
3,14,3
3,15,3
4,0,12
4,1,12
4,2,12
4,3,11
4,4,11
4,5,10
4,6,9
4,7,8
4,8,7
4,9,6
4,10,5
4,11,4
4,12,4
4,13,3
4,14,3
4,15,3
5,0,11
5,1,11
5,2,11
5,3,11
5,4,10
5,5,10
5,6,9
5,7,8
5,8,7
5,9,6
5,10,5
5,11,5
5,12,4
5,13,4
5,14,4
5,15,4
6,0,10
6,1,10
6,2,10
6,3,10
6,4,9
6,5,9
6,6,8
6,7,8
6,8,7
6,9,7
6,10,6
6,11,6
6,12,5
6,13,5
6,14,5
6,15,5
7,0,8
7,1,8
7,2,8
7,3,8
7,4,8
7,5,8
7,6,8
7,7,8
7,8,7
7,9,7
7,10,7
7,11,7
7,12,7
7,13,7
7,14,7
7,15,7
8,0,7
8,1,7
8,2,7
8,3,7
8,4,7
8,5,7
8,6,7
8,7,7
8,8,8
8,9,8
8,10,8
8,11,8
8,12,8
8,13,8
8,14,8
8,15,8
9,0,5
9,1,5
9,2,5
9,3,5
9,4,6
9,5,6
9,6,7
9,7,7
9,8,8
9,9,8
9,10,9
9,11,9
9,12,10
9,13,10
9,14,10
9,15,10
10,0,4
10,1,4
10,2,4
10,3,4
10,4,5
10,5,5
10,6,6
10,7,7
10,8,8
10,9,9
10,10,10
10,11,10
10,12,11
10,13,11
10,14,11
10,15,11
11,0,3
11,1,3
11,2,3
11,3,4
11,4,4
11,5,5
11,6,6
11,7,7
11,8,8
11,9,9
11,10,10
11,11,11
11,12,11
11,13,12
11,14,12
11,15,12
12,0,3
12,1,3
12,2,3
12,3,3
12,4,4
12,5,5
12,6,6
12,7,7
12,8,8
12,9,9
12,10,10
12,11,11
12,12,12
12,13,12
12,14,12
12,15,12
13,0,2
13,1,2
13,2,2
13,3,3
13,4,3
13,5,4
13,6,5
13,7,7
13,8,8
13,9,10
13,10,11
13,11,12
13,12,12
13,13,13
13,14,13
13,15,13
14,0,1
14,1,1
14,2,2
14,3,2
14,4,3
14,5,4
14,6,5
14,7,7
14,8,8
14,9,10
14,10,11
14,11,12
14,12,13
14,13,13
14,14,14
14,15,14
15,0,0
15,1,0
15,2,1
15,3,2
15,4,3
15,5,4
15,6,5
15,7,7
15,8,8
15,9,10
15,10,11
15,11,12
15,12,13
15,13,14
15,14,15
15,15,15
